category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Cultural;(iv)(v);;1995;0;https://whc.unesco.org/fr/list/731;731;https://whc.unesco.org/uploads/sites/site_731.jpg;se;;57.6416700000;;18.2958300000;Europe et Amérique du nord;0;;Ancien site viking sur l'île de Gotland, Visby fut, du XIIe au XIVe siècle, le principal centre de la Ligue hanséatique en mer Baltique. Ses remparts du XIIIe siècle, ainsi que plus de 200 entrepôts et maisons de marchands de la même époque, en font la ville fortifiée et commerciale la mieux préservée d'Europe du Nord.;Ville hanséatique de Visby;Suède;0;864
Cultural;(ii)(iv)(v);;1996;0;https://whc.unesco.org/fr/list/762;762;https://whc.unesco.org/uploads/sites/site_762.jpg;se;Gammelstad, au fond du golfe de Botnie, est l'exemple le mieux préservé d'un type de ville unique répandu dans le nord de la Scandinavie, la ville-église. Ses 424 maisons en bois serrées autour de l'église en pierre du début du XVe siècle n'y étaient utilisées, en effet, que les jours de culte et de fêtes religieuses par les fidèles venus des campagnes environnantes que l'éloignement et des conditions naturelles difficiles empêchaient de rentrer chez eux.;65.6461100000;;22.0286100000;Europe et Amérique du nord;0;;Gammelstad, au fond du golfe de Botnie, est l'exemple le mieux préservé d'un type de ville unique répandu dans le nord de la Scandinavie, la ville-église. Ses 424 maisons en bois serrées autour de l'église en pierre du début du XVe siècle n'y étaient utilisées, en effet, que les jours de culte et de fêtes religieuses par les fidèles venus des campagnes environnantes que l'éloignement et des conditions naturelles difficiles empêchaient de rentrer chez eux.;Ville-église de Gammelstad, Luleå;Suède;0;898
Mixed;(iii)(v)(vii)(viii)(ix);;1996;0;https://whc.unesco.org/fr/list/774;774;https://whc.unesco.org/uploads/sites/site_774.jpg;se;Dans cette région circumpolaire du nord de la Suède vivent les Saamis. Elle constitue le plus vaste et l'un des derniers espaces où se pratique encore leur mode de vie ancestral fondé sur la transhumance. Chaque été, les Saamis conduisent leurs immenses troupeaux de rennes vers les montagnes dans un paysage naturel jusqu'ici préservé mais désormais menacé par l'arrivée des véhicules à moteur. Les moraines et grands cours d'eau glaciaires erratiques que l'on peut voir représentent des processus géologiques historiques et en cours.;67.3333300000;;17.5833300000;Europe et Amérique du nord;0;;Dans cette région circumpolaire du nord de la Suède vivent les Saamis. Elle constitue le plus vaste et l'un des derniers espaces où se pratique encore leur mode de vie ancestral fondé sur la transhumance. Chaque été, les Saamis conduisent leurs immenses troupeaux de rennes vers les montagnes dans un paysage naturel jusqu'ici préservé mais désormais menacé par l'arrivée des véhicules à moteur. Les moraines et grands cours d'eau glaciaires erratiques que l'on peut voir représentent des processus géologiques historiques et en cours.;Région de Laponie;Suède;0;916
Cultural;(ii)(iv);;1998;0;https://whc.unesco.org/fr/list/871;871;https://whc.unesco.org/uploads/sites/site_871.jpg;se;Karlskrona est un exemple exceptionnel de cité navale européenne planifiée caractéristique de la fin du XVIIe siècle. Le plan originel et de nombreux édifices nous sont parvenus intacts, tout comme certaines installations témoignant de son développement ultérieur, jusqu'à aujourd'hui.;56.1666700000;Province de Blekinge;15.5833300000;Europe et Amérique du nord;0;;Karlskrona est un exemple exceptionnel de cité navale européenne planifiée caractéristique de la fin du XVIIe siècle. Le plan originel et de nombreux édifices nous sont parvenus intacts, tout comme certaines installations témoignant de son développement ultérieur, jusqu'à aujourd'hui.;Port naval de Karlskrona;Suède;0;1022
Cultural;(iv)(v);;2000;0;https://whc.unesco.org/fr/list/968;968;https://whc.unesco.org/uploads/sites/site_968.jpg;se;La partie sud de l'île d'Öland, dans la mer Baltique, est dominée par un grand plateau calcaire. Les hommes vivent ici depuis quelque cinq mille ans et adaptent leur mode de vie aux contraintes physiques de l'île. Le paysage est, de ce fait, unique et témoigne abondamment d'une occupation humaine continue depuis la préhistoire jusqu'à nos jours.;56.3250000000;Comté de Kalmar,  l’île d’Öland;16.4833300000;Europe et Amérique du nord;0;;La partie sud de l'île d'Öland, dans la mer Baltique, est dominée par un grand plateau calcaire. Les hommes vivent ici depuis quelque cinq mille ans et adaptent leur mode de vie aux contraintes physiques de l'île. Le paysage est, de ce fait, unique et témoigne abondamment d'une occupation humaine continue depuis la préhistoire jusqu'à nos jours.;Paysage agricole du sud d’Öland;Suède;0;1132
Cultural;(ii)(iii)(v);;2001;0;https://whc.unesco.org/fr/list/1027;1027;https://whc.unesco.org/uploads/sites/site_1027.jpg;se;L'immense excavation minière connue sous le nom de Grande Fosse constitue, à Falun, le trait le plus marquant d'un paysage qui illustre la production de cuivre dans cette région depuis le XIIIe siècle au moins. Aussi bien la ville planifiée de Falun, née au XVIIe siècle et dotée de plusieurs magnifiques bâtiments historiques, que les vestiges industriels et domestiques des peuplements disséminés sur une grande partie de la Dalécarlie offrent une image vivante de ce que fut, pendant des siècles, l'une des plus importantes régions minières du monde.;60.6047200000;Province de Dalécarlie;15.6308300000;Europe et Amérique du nord;0;;L'immense excavation minière connue sous le nom de Grande Fosse constitue, à Falun, le trait le plus marquant d'un paysage qui illustre la production de cuivre dans cette région depuis le XIIIe siècle au moins. Aussi bien la ville planifiée de Falun, née au XVIIe siècle et dotée de plusieurs magnifiques bâtiments historiques, que les vestiges industriels et domestiques des peuplements disséminés sur une grande partie de la Dalécarlie offrent une image vivante de ce que fut, pendant des siècles, l'une des plus importantes régions minières du monde.;Zone d'exploitation minière de la grande montagne de cuivre de Falun;Suède;0;1200
Cultural;(ii)(iv);;2004;0;https://whc.unesco.org/fr/list/1134;1134;https://whc.unesco.org/uploads/sites/site_1134.jpg;se;"La station radio Varberg, à Grimeton dans le sud-ouest de la Suède (construite en 1922-24), exceptionnellement bien conservée, est un monument des débuts de la communication transatlantique sans fil. Le site comporte le matériel de transmission, y compris le système d’antennes avec ses 6 pylônes de 127 m de haut. Bien qu’ils ne soient plus utilisés régulièrement, les équipements ont été conservés en état de marche. Sur 109,9 ha, on trouve les bâtiments qui abritent l’émetteur Alexanderson originel, dont les pylônes portant les antennes, des transmetteurs d’ondes courtes avec leurs antennes, ainsi qu’une zone résidentielle comportant les logements de fonction du personnel. L’architecte Carl Åkerblad a dessiné le bâtiment principal en style néoclassique, et les pylônes, les plus hauts construits en Suède à l’époque, sont l’œuvre de l’ingénieur Henrik Kreüger. Le site offre une illustration exceptionnelle du développement des communications ; c’est la seule survivante des grandes stations de transmission radio fondées sur les techniques antérieures à l’ère de l’électronique.";57.1000000000;Comté de Halland;12.3833333300;Europe et Amérique du nord;0;;"La station radio Varberg, à Grimeton dans le sud-ouest de la Suède (construite en 1922-24), exceptionnellement bien conservée, est un monument des débuts de la communication transatlantique sans fil. Le site comporte le matériel de transmission, y compris le système d’antennes avec ses 6 pylônes de 127 m de haut. Bien qu’ils ne soient plus utilisés régulièrement, les équipements ont été conservés en état de marche. Sur 109,9 ha, on trouve les bâtiments qui abritent l’émetteur Alexanderson originel, dont les pylônes portant les antennes, des transmetteurs d’ondes courtes avec leurs antennes, ainsi qu’une zone résidentielle comportant les logements de fonction du personnel. L’architecte Carl Åkerblad a dessiné le bâtiment principal en style néoclassique, et les pylônes, les plus hauts construits en Suède à l’époque, sont l’œuvre de l’ingénieur Henrik Kreüger. Le site offre une illustration exceptionnelle du développement des communications ; c’est la seule survivante des grandes stations de transmission radio fondées sur les techniques antérieures à l’ère de l’électronique.";Station radio Grimeton, Varberg;Suède;0;1314
Cultural;(v);;2012;0;https://whc.unesco.org/fr/list/1282;1282;https://whc.unesco.org/uploads/sites/site_1282.jpg;se;;61.7072222222;;16.1958333333;Europe et Amérique du nord;1;;"Sept maisons de bois composent ce site de l’est de la Suède qui représente l’apogée de cette tradition régionale de construction en bois qui remonte au Moyen âge. Cette tradition reflète la prospérité des fermiers indépendants qui utilisèrent leurs richesses, au XIXe siècle, pour construire d’imposantes nouvelles demeures avec des bâtisses entières ou des enfilades de salles entièrement réservées aux fêtes. Les peintures témoignent de la fusion de l’art populaire et des styles prisés par l’aristocratie terrienne tels que le baroque ou le rococo. Décorés par des peintres, artistes itinérants connus ou inconnus, les biens représentent l’épanouissement final d’une tradition culturelle profondément enracinée.
 ";Fermes décorées de Hälsingland;Suède;0;1814
Cultural;(iv);;1991;0;https://whc.unesco.org/fr/list/559;559;https://whc.unesco.org/uploads/sites/site_559.jpg;se;;59.3230600000;;17.8833300000;Europe et Amérique du nord;0;;Situé sur une île du lac Mälar dans la banlieue de Stockholm, l'ensemble de Drottningholm, avec son château, son théâtre construit en 1766 et parfaitement préservé, son pavillon chinois et ses jardins, est le meilleur exemple de résidence royale d'Europe du Nord du XVIIIe siècle inspirée par le modèle du château de Versailles.;Domaine royal de Drottningholm;Suède;0;2361
Cultural;(iii);;1983;0;https://whc.unesco.org/fr/list/267;267;https://whc.unesco.org/uploads/sites/site_267.jpg;ch;;46.9480600000;;7.4502800000;Europe et Amérique du nord;0;;Fondée au XIIe siècle sur une colline ceinturée par l'Aare, Berne s'est développée selon un principe urbanistique exceptionnellement clair. Les bâtiments de la vieille ville, de diverses périodes, comprennent notamment des arcades du XVe siècle et des fontaines du XVIe siècle. La majeure partie de la ville médiévale a été rénovée au XVIIIe siècle mais a conservé son caractère original.;Vieille ville de Berne;Suisse;0;297
Cultural;(ii)(iv);;1983;0;https://whc.unesco.org/fr/list/268;268;https://whc.unesco.org/uploads/sites/site_268.jpg;ch;;47.4233300000;;9.3777800000;Europe et Amérique du nord;0;;Le couvent de Saint-Gall, exemple parfait de grand monastère carolingien, a été, depuis le VIIIe siècle jusqu'à sa sécularisation en 1805, l'un des plus importants d'Europe. Sa bibliothèque, l'une des plus riches et des plus anciennes du monde, contient de précieux manuscrits, notamment le plus ancien dessin d'architecture sur parchemin connu. De 1755 à 1768, le domaine conventuel a été reconstruit en style baroque. La cathédrale et la bibliothèque sont les principales composantes de ce remarquable ensemble architectural, reflet de douze siècles d'activité.;Abbaye de St-Gall;Suisse;0;298
Cultural;(iii);;1983;0;https://whc.unesco.org/fr/list/269;269;https://whc.unesco.org/uploads/sites/site_269.jpg;ch;;46.6294500000; ;10.4476500000;Europe et Amérique du nord;0;;Caractéristique du renouveau monastique chrétien à l'époque carolingienne, le couvent de Müstair, situé dans une vallée des Grisons, conserve le plus important ensemble de peintures murales de Suisse, exécutées vers 800, ainsi que des fresques et des stucs de l'époque romane.;Couvent bénédictin Saint-Jean-des-Sœurs à Müstair;Suisse;0;299
Cultural;(iv);;2000;0;https://whc.unesco.org/fr/list/884;884;https://whc.unesco.org/uploads/sites/site_884.jpg;ch;"Le site de Bellinzone est composé d'un ensemble de fortifications centré sur le château de Castelgrande qui se dresse au sommet d'un rocher surplombant la vallée du Tessin. Depuis ce château, une série de fortifications protège l'ancienne ville et barre la vallée du Tessin. Le deuxième château (Montebello) est intégré au dispositif fortifié ; un troisième château isolé (Sasso Corbaro) a été construit sur un promontoire au sud-est de l'ensemble.";46.1931400000;"          Bellinzone - Canton du Tessin
          ";9.0224200000;Europe et Amérique du nord;0;;"Le site de Bellinzone est composé d'un ensemble de fortifications centré sur le château de Castelgrande qui se dresse au sommet d'un rocher surplombant la vallée du Tessin. Depuis ce château, une série de fortifications protège l'ancienne ville et barre la vallée du Tessin. Le deuxième château (Montebello) est intégré au dispositif fortifié ; un troisième château isolé (Sasso Corbaro) a été construit sur un promontoire au sud-est de l'ensemble.";Trois châteaux, muraille et remparts du bourg de Bellinzone;Suisse;0;1036
